"","pvalue","ARI","Gene","TruePvalue","Clustering","Thinning","GeneSymbol"
"1032",0.28884063015175,0.186824489416295,"ENSG00000102837",6.34391425613175e-146,"Univariate","Marginal","OLFM4"
"1033",1.38264671866355e-06,0.431915661711703,"ENSG00000197756",6.58327000208624e-162,"Univariate","Marginal","RPL37A"
"1034",0.203614845558648,0.0798048275258429,"ENSG00000198888",1.97545625975355e-82,"Univariate","Marginal","ND1"
"1035",0.000131597869349096,0.0276736649004766,"ENSG00000245532",3.99898784155317e-38,"Univariate","Marginal","NEAT1"
"1036",0.834167233127456,0.226520577690019,"ENSG00000172232",3.20782098551855e-138,"Univariate","Marginal","AZU1"
"1037",0.0133786882870571,0.369448365181276,"ENSG00000108107",1.40265789376945e-162,"Univariate","Marginal","RPL28"
"1038",1.40409263300554e-08,0.475082188750815,"ENSG00000140988",1.20909389137118e-162,"Univariate","Marginal","RPS2"
"1039",3.3623561720727e-06,0.449800148719259,"ENSG00000213741",2.66881875025134e-158,"Univariate","Marginal","RPS29"
"1040",0.00351365579508697,0.394066867956629,"ENSG00000145592",4.7933032107241e-158,"Univariate","Marginal","RPL37"
"1041",0.487506540007174,0.304234969494289,"ENSG00000198918",1.86711138551233e-159,"Univariate","Marginal","RPL39"
"1042",0.00154735049932703,0.0170407346701365,"ENSG00000170345",7.53056488191144e-59,"Univariate","Marginal","FOS"
"1043",0.000942190038628259,0.100230188280613,"ENSG00000198763",4.25656842121685e-101,"Univariate","Marginal","ND2"
"1044",0.254952817832626,0.299278504737985,"ENSG00000164587",1.05793016435503e-159,"Univariate","Marginal","RPS14"
"1045",0.000243036112645297,0.0896891073759478,"ENSG00000087086",1.70523869256285e-129,"Univariate","Marginal","FTL"
"1046",0.0272130118150772,0.431797311781058,"ENSG00000142541",1.33799776713978e-158,"Univariate","Marginal","RPL13A"
"1047",4.49509005832191e-06,0.4211120093739,"ENSG00000105372",2.9360652093821e-166,"Univariate","Marginal","RPS19"
"1048",0.00482110222432082,0.0695543200443134,"ENSG00000198727",1.00736503396197e-74,"Univariate","Marginal","CYTB"
"1049",3.8509472129924e-07,0.415742847223817,"ENSG00000186468",5.93738495778391e-157,"Univariate","Marginal","RPS23"
"1050",2.8593785266991e-05,0.437860512368352,"ENSG00000177600",6.76256887845491e-162,"Univariate","Marginal","RPLP2"
"1051",0.0252041298643021,0.318751841628594,"ENSG00000138326",6.09512618030956e-163,"Univariate","Marginal","RPS24"
"1052",0.000281397675433507,-0.00321135389239241,"ENSG00000205542",3.41293614305953e-18,"Univariate","Marginal","TMSB4X"
"1053",1.16730835301006e-05,0.44360195408063,"ENSG00000147403",5.98414510557238e-160,"Univariate","Marginal","RPL10"
"1054",1.43256087951699e-11,0.480815944220549,"ENSG00000034510",1.16392333549177e-164,"Univariate","Marginal","TMSB10"
"1055",5.08140784147216e-06,0.42156626926881,"ENSG00000144713",3.79530358816637e-165,"Univariate","Marginal","RPL32"
"1056",0.000582176460119936,0.408323589087743,"ENSG00000108298",1.63628385507489e-164,"Univariate","Marginal","RPL19"
"1057",0.00183571528386688,0.430051068955256,"ENSG00000233927",4.33593304153575e-163,"Univariate","Marginal","RPS28"
"1058",9.33001935908196e-05,0.454709150064339,"ENSG00000149273",4.00083110148247e-164,"Univariate","Marginal","RPS3"
"1059",0.0955596821484713,0.353850017831701,"ENSG00000177954",5.99900496600888e-146,"Univariate","Marginal","RPS27"
"1060",0.286961716843395,0.394209441268306,"ENSG00000109475",8.72405360954178e-161,"Univariate","Marginal","RPL34"
"1061",0.116907894481363,0.387776147881501,"ENSG00000142534",1.52529261287685e-153,"Univariate","Marginal","RPS11"
"1062",2.44213314269624e-15,0.0231901008272435,"ENSG00000244734",3.02886566775061e-12,"Univariate","Marginal","HBB"
"1063",0.00102578165382422,0.385494990289526,"ENSG00000142676",9.30237668420522e-158,"Univariate","Marginal","RPL11"
"1064",0.00140601904457967,0.411163112413497,"ENSG00000145425",4.77431132771697e-158,"Univariate","Marginal","RPS3A"
"1065",2.19516880666337e-06,-0.00313066717550307,"ENSG00000166710",6.15298035786161e-44,"Univariate","Marginal","B2M"
"1066",0.312452819692056,0.0444712939596089,"ENSG00000100985",2.41134586590113e-85,"Univariate","Marginal","MMP9"
"1067",0.333940749830547,0.261857613622904,"ENSG00000124882",1.22369999930972e-164,"Univariate","Marginal","EREG"
"1068",0.16883105920834,0.176687905662667,"ENSG00000148346",1.56723277940599e-156,"Univariate","Marginal","LCN2"
"1069",2.2569781197205e-06,0.496500279953294,"ENSG00000171858",1.17369390932754e-165,"Univariate","Marginal","RPS21"
"1070",3.36280288958115e-11,0.0438936563457791,"ENSG00000111640",2.61705680547858e-120,"Univariate","Marginal","GAPDH"
"1071",7.7005938407235e-06,0.449398858029928,"ENSG00000197958",1.10331586012665e-161,"Univariate","Marginal","RPL12"
"1072",0.979779708994154,0.25955820996171,"ENSG00000019582",4.38852998849237e-142,"Univariate","Marginal","CD74"
"1073",0.00455996964790112,0.461532534634257,"ENSG00000105640",1.03878989236696e-165,"Univariate","Marginal","RPL18A"
"1074",0.000184404316173126,-0.00250564423003463,"ENSG00000026025",2.72898974290519e-10,"Univariate","Marginal","VIM"
"1075",0.0260854934197221,0.428017544478266,"ENSG00000089157",2.37909641878652e-170,"Univariate","Marginal","RPLP0"
"1076",0.0148126753719136,0.406603785109836,"ENSG00000143947",3.8182529224173e-158,"Univariate","Marginal","RPS27A"
"1077",6.70677823389238e-182,0.806204922756943,"ENSG00000118113",9.63349286443801e-163,"Univariate","Marginal","MMP8"
"1078",1.78923377900879e-05,0.386063566455842,"ENSG00000166441",7.23081248451351e-149,"Univariate","Marginal","RPL27A"
"1079",0.0843277055762841,0.331570854064426,"ENSG00000156482",2.21977740849627e-150,"Univariate","Marginal","RPL30"
"1080",0.00132425925641368,0.424329029216809,"ENSG00000130255",2.69423451511847e-163,"Univariate","Marginal","RPL36"
"1081",0.019334984224963,0.289535774600971,"ENSG00000122026",7.96231563787301e-145,"Univariate","Marginal","RPL21"
"1082",0.0339448625855413,0.353487897193549,"ENSG00000134419",5.24421641087418e-142,"Univariate","Marginal","RPS15A"
"1083",0.16850933935905,0.285729188559024,"ENSG00000080824",4.94195439955273e-143,"Univariate","Marginal","HSP90AA1"
"1084",0.00486494926792263,0.323647848909485,"ENSG00000008988",4.41255823742988e-137,"Univariate","Marginal","RPS20"
"1085",0.754332891679603,0.126380932323832,"ENSG00000257764",6.5816942043422e-46,"Univariate","Marginal",NA
"1086",6.05883796008324e-05,0.418461538172573,"ENSG00000115268",2.66194908401422e-159,"Univariate","Marginal","RPS15"
"1087",1.70360008053801e-05,0.425547875656001,"ENSG00000100316",7.02351603184253e-164,"Univariate","Marginal","RPL3"
"1088",0.00150301505816048,0.408178587941966,"ENSG00000148303",1.07316520231946e-161,"Univariate","Marginal","RPL7A"
"1089",0.000151068224539296,0.451631922454393,"ENSG00000110700",2.81220247035214e-162,"Univariate","Marginal","RPS13"
"1090",0.0134320582773035,0.413380477696218,"ENSG00000163682",5.29891005837664e-164,"Univariate","Marginal","RPL9"
"1091",0.0228599885636207,0.297017400532716,"ENSG00000125691",6.17746279020559e-137,"Univariate","Marginal","RPL23"
"1092",0.283474641448508,0.191560415849964,"ENSG00000198786",4.84101107213866e-97,"Univariate","Marginal","ND5"
"1093",0.0204116508761657,0.399076970119642,"ENSG00000161016",8.78388974039035e-163,"Univariate","Marginal","RPL8"
"1094",0.397562565706445,0.315043437168095,"ENSG00000089009",2.11184421242009e-154,"Univariate","Marginal","RPL6"
"1095",0.0005055133421886,0.396556183245652,"ENSG00000171863",1.33707208440246e-156,"Univariate","Marginal","RPS7"
"1096",6.67722992167628e-08,0.469767838446783,"ENSG00000136942",4.17924101653229e-165,"Univariate","Marginal","RPL35"
"1097",0.00347487568338934,0.342062127809215,"ENSG00000182899",1.25286815524286e-153,"Univariate","Marginal","RPL35A"
"1098",4.22882379205548e-05,0.392023258562411,"ENSG00000161970",6.62475132200503e-150,"Univariate","Marginal","RPL26"
"1099",0.964531298438443,0.000820358985581935,"ENSG00000197956",0.839325335072944,"Univariate","Marginal","S100A6"
"1100",0.000426314022319149,0.470003641782667,"ENSG00000105193",2.96996037087704e-163,"Univariate","Marginal","RPS16"
"1101",4.8041449674954e-05,0.365759065876151,"ENSG00000122406",2.22354405931119e-151,"Univariate","Marginal","RPL5"
"1102",0.0658037924066183,0.367273456953365,"ENSG00000198034",1.26807934543529e-162,"Univariate","Marginal","RPS4X"
"1103",0.000752330032299484,0.39425198294677,"ENSG00000174748",6.95143049499685e-155,"Univariate","Marginal","RPL15"
"1104",3.86132934485536e-09,0.466998770469368,"ENSG00000063177",2.4645152809255e-162,"Univariate","Marginal","RPL18"
"1105",2.9194706612146e-07,0.372621407451765,"ENSG00000172809",2.97647576599662e-151,"Univariate","Marginal","RPL38"
"1106",0.0225620892634472,0.370113448365262,"ENSG00000162244",1.18558902592135e-158,"Univariate","Marginal","RPL29"
"1107",0.00199803542593976,0.355084797813356,"ENSG00000198242",1.42594703197782e-158,"Univariate","Marginal","RPL23A"
"1108",0.000728100439105682,0.387840198039382,"ENSG00000170889",2.08059648676668e-155,"Univariate","Marginal","RPS9"
"1109",0.022454628918613,0.294543022131782,"ENSG00000189403",1.52010842361668e-147,"Univariate","Marginal","HMGB1"
"1110",0.966471983048665,0.0280923439594613,"ENSG00000196154",1.91881194599733e-27,"Univariate","Marginal","S100A4"
"1111",0.00010078436405814,0.129922879706498,"ENSG00000070756",6.12734410028197e-114,"Univariate","Marginal","PABPC1"
"1112",0.0792012178064654,0.330748779082862,"ENSG00000166598",7.77243711774073e-157,"Univariate","Marginal","HSP90B1"
"1113",0.662965180279166,0.0572153581107526,"ENSG00000164047",3.52995601827047e-131,"Univariate","Marginal","CAMP"
"1114",0.916557492267957,0.0522026254742931,"ENSG00000104918",2.18239616098588e-30,"Univariate","Marginal","RETN"
"1115",0.315540728887194,0.278450012918889,"ENSG00000179218",1.4483437485065e-157,"Univariate","Marginal","CALR"
"1116",0.0110566090132746,-0.00329607632136069,"ENSG00000184009",1.76638423169744e-21,"Univariate","Marginal","ACTG1"
"1117",1.33720021443853e-07,0.00545310843872282,"ENSG00000164104",1.26873243401205e-15,"Univariate","Marginal","HMGB2"
"1118",0.0020558342952995,0.0767290561517687,"ENSG00000122566",3.35305008731159e-78,"Univariate","Marginal","HNRNPA2B1"
"1119",1.02799371085273e-05,0.418040478527863,"ENSG00000168028",3.40360350717861e-167,"Univariate","Marginal","RPSA"
"1120",0.878944800796744,0.360675401885739,"ENSG00000188846",1.04448133595674e-152,"Univariate","Marginal","RPL14"
"1121",0.272631010027612,0.308225653231457,"ENSG00000123416",1.75128433273283e-152,"Univariate","Marginal","TUBA1B"
"1122",0.0857449726290599,0.213718021704819,"ENSG00000221983",7.60895126222098e-144,"Univariate","Marginal","UBA52"
"1123",0.00521874280144744,0.361355564219763,"ENSG00000147604",3.14153648507137e-156,"Univariate","Marginal","RPL7"
"1124",0.651845109215519,0.0752334901703483,"ENSG00000115590",4.5306796874441e-58,"Univariate","Marginal","IL1R2"
"1125",4.71979267737959e-06,0.0120005968674374,"ENSG00000067082",5.69612026201504e-44,"Univariate","Marginal","KLF6"
"1126",0.994605314696502,0.00176521528663879,"ENSG00000164821",9.44327585657184e-06,"Univariate","Marginal","DEFA4"
"1127",8.18632432438797e-05,0.000834105626836722,"ENSG00000135046",2.46628029191558e-07,"Univariate","Marginal","ANXA1"
"1128",0.131120935258325,0.141137238911169,"ENSG00000153187",2.23774056124666e-86,"Univariate","Marginal","HNRNPU"
"1129",0.303846568075773,0.221404746033291,"ENSG00000198830",6.46368320929824e-103,"Univariate","Marginal","HMGN2"
"1130",1.91707457354851e-05,0.423566809955016,"ENSG00000118181",3.54098409852453e-153,"Univariate","Marginal","RPS25"
"1131",0.0876502376035495,0.395594264252936,"ENSG00000198755",3.21077253224051e-166,"Univariate","Marginal","RPL10A"
"1132",2.25883015825037e-05,0.345212575501068,"ENSG00000204628",4.15493579822373e-152,"Univariate","Marginal","RACK1"
"1133",5.02209807050719e-07,0.0558896400540554,"ENSG00000104904",1.09750091812029e-90,"Univariate","Marginal","OAZ1"
"1134",0.184181743599904,0.204598475681742,"ENSG00000100097",2.85713241841873e-94,"Univariate","Marginal","LGALS1"
"1135",0.167532573612737,0.129844850799517,"ENSG00000163563",7.92310400605744e-29,"Univariate","Marginal","MNDA"
"1136",0.0205443461683479,0.15844626889927,"ENSG00000131469",6.22209491397544e-123,"Univariate","Marginal","RPL27"
"1137",0.000601602687600203,0.371886070664905,"ENSG00000149806",2.42112039298291e-146,"Univariate","Marginal","FAU"
"1138",0.0194991584020707,0.0533564727459883,"ENSG00000130066",5.46591494817958e-63,"Univariate","Marginal","SAT1"
"1139",0.00776478671565984,0.00687916032270523,"ENSG00000108518",3.49099557309675e-38,"Univariate","Marginal","PFN1"
"1140",0.00645561941941129,0.327867575536601,"ENSG00000074800",2.19350983000275e-153,"Univariate","Marginal","ENO1"
"1141",0.406013640875684,0.171608825935558,"ENSG00000148773",1.15150522248999e-91,"Univariate","Marginal","MKI67"
"1142",0.0540987985511119,0.345330151375372,"ENSG00000083845",4.3564971378258e-169,"Univariate","Marginal","RPS5"
"1143",0.752419826788427,0.0995102103153226,"ENSG00000100448",6.37642490937781e-93,"Univariate","Marginal","CTSG"
"1144",0.00241247172861232,0.357464035105579,"ENSG00000071082",6.67658022035863e-150,"Univariate","Marginal","RPL31"
"1145",0.000904058769447983,0.0623892196366888,"ENSG00000120129",7.37792177951386e-56,"Univariate","Marginal","DUSP1"
"1146",0.000796539999450179,0.369469554562531,"ENSG00000114391",5.94919674302916e-151,"Univariate","Marginal","RPL24"
"1147",4.02884862263027e-06,0.0315698115926701,"ENSG00000172757",7.63711903497341e-56,"Univariate","Marginal","CFL1"
"1148",3.51329609330855e-05,0.00238216020210226,"ENSG00000138071",4.5962399254489e-12,"Univariate","Marginal","ACTR2"
"1149",0.947400648106347,0.237336058221756,"ENSG00000177606",8.08687042036507e-109,"Univariate","Marginal","JUN"
"1150",0.125802007113471,0.192551834813361,"ENSG00000109321",4.39841839169196e-100,"Univariate","Marginal","AREG"
"1151",0.00535607191715809,0.122946847343726,"ENSG00000038427",1.84740615620185e-71,"Univariate","Marginal","VCAN"
"1152",0.824462017722319,0.243389279280159,"ENSG00000044574",1.60648129496968e-129,"Univariate","Marginal","HSPA5"
"1153",0.00046186432240383,0.381302694289666,"ENSG00000174444",8.28720123542614e-162,"Univariate","Marginal","RPL4"
"1154",0.30180300793085,0.0278580010913051,"ENSG00000234745",8.91102577101796e-36,"Univariate","Marginal","HLA-B"
"1155",0.0145205110535181,0.0361582737405998,"ENSG00000185201",9.13654380470357e-53,"Univariate","Marginal","IFITM2"
"1156",0.813840153435939,0.193981466400971,"ENSG00000096060",2.5480568125787e-98,"Univariate","Marginal","FKBP5"
"1157",0.0142960202594304,0.321041695923452,"ENSG00000196262",8.3254515847362e-162,"Univariate","Marginal","PPIA"
"1158",0.034674701063683,0.352661764449935,"ENSG00000065978",7.22685566931569e-157,"Univariate","Marginal","YBX1"
"1159",0.363214287941677,0.196424561094158,"ENSG00000196230",2.33100510829081e-137,"Univariate","Marginal","TUBB"
"1160",0.0675250282794438,0.077854788619741,"ENSG00000169429",4.10916219673496e-37,"Univariate","Marginal","CXCL8"
"1161",0.863553329789733,0.103694975908141,"ENSG00000131747",1.85469117672996e-88,"Univariate","Marginal","TOP2A"
"1162",0.048032428666466,-0.000810957943808739,"ENSG00000136167",4.61278089921481e-06,"Univariate","Marginal","LCP1"
"1163",0.0023261735286556,0.248145866106154,"ENSG00000169385",8.43589136853058e-129,"Univariate","Marginal","RNASE2"
"1164",0.222689219334689,0.139750179548834,"ENSG00000140264",1.03299787562913e-138,"Univariate","Marginal","SERF2"
"1165",0.713454653407316,0.287517796868047,"ENSG00000096384",1.16000476407486e-164,"Univariate","Marginal","HSP90AB1"
"1166",0.00398110754292208,0.335836229582482,"ENSG00000114942",1.72298601271784e-164,"Univariate","Marginal","EEF1B2"
"1167",0.00939050242198253,0.0596584534436201,"ENSG00000021355",1.06860384244268e-42,"Univariate","Marginal","SERPINB1"
"1168",1.19558000786894e-06,0.0434262494728281,"ENSG00000143549",1.56873146878464e-44,"Univariate","Marginal","TPM3"
"1169",0.253685963902206,0.31132822312222,"ENSG00000152518",1.07440797293285e-137,"Univariate","Marginal","ZFP36L2"
"1170",0.007285772615046,0.304848076129882,"ENSG00000196531",4.18381704132562e-142,"Univariate","Marginal","NACA"
"1171",0.815307219148204,0.251748584378588,"ENSG00000175061",1.11048736631877e-120,"Univariate","Marginal","SNHG29"
"1172",4.66097830307618e-177,0.75938960002061,"ENSG00000008438",3.42397999279632e-163,"Univariate","Marginal","PGLYRP1"
"1173",0.0161308071416169,0.0101905528009197,"ENSG00000163041",5.0225521059701e-13,"Univariate","Marginal","H3-3A"
"1174",0.59063823978562,0.344501300316552,"ENSG00000164032",2.94724898843373e-144,"Univariate","Marginal","H2AZ1"
"1175",0.808324441505789,0.113406532361855,"ENSG00000125740",4.5171485365238e-71,"Univariate","Marginal","FOSB"
"1176",0.018056692867998,0.0487502960497348,"ENSG00000124172",6.69712039981629e-92,"Univariate","Marginal","ATP5F1E"
"1177",0.0197851898948342,0.162651834042187,"ENSG00000167996",3.34286287033666e-77,"Univariate","Marginal","FTH1"
"1178",0.666426071419173,0.00308178765382127,"ENSG00000092841",0.701728361149517,"Univariate","Marginal","MYL6"
"1179",0.713157900662001,0.332214644813034,"ENSG00000135486",4.90884181380861e-166,"Univariate","Marginal","HNRNPA1"
"1180",0.0112008259953376,0.355346886114912,"ENSG00000116251",3.95950804370146e-154,"Univariate","Marginal","RPL22"
"1181",0.000388879895980342,0.00530820186943229,"ENSG00000206503",2.03409057042458e-52,"Univariate","Marginal","HLA-A"
"1182",0.122806489637429,0.0498768155453872,"ENSG00000051523",6.71533608661204e-59,"Univariate","Marginal","CYBA"
"1183",0.0636888322457328,0.126306581715373,"ENSG00000267519",1.06887055430289e-58,"Univariate","Marginal",NA
"1184",0.842736419977867,0.322033076959161,"ENSG00000124795",5.18789150030716e-156,"Univariate","Marginal","DEK"
"1185",0.830102537529176,0.127317312689581,"ENSG00000187837",4.17161079668474e-56,"Univariate","Marginal","H1-2"
"1186",0.0661531409377023,0.291702958486948,"ENSG00000181163",3.3770353786496e-139,"Univariate","Marginal","NPM1"
"1187",0.976190799470399,0.380482611338587,"ENSG00000233276",3.99217085063114e-173,"Univariate","Marginal","GPX1"
"1188",0.249417526136018,0.346303846803509,"ENSG00000115053",6.07963870614385e-153,"Univariate","Marginal","NCL"
"1189",0.0339048070673496,0.133828326858142,"ENSG00000149516",7.23840797160637e-80,"Univariate","Marginal","MS4A3"
"1190",0.725232456077173,0.374255292784184,"ENSG00000084207",4.62077471040198e-169,"Univariate","Marginal","GSTP1"
"1191",0.000304341519148025,0.210672524172696,"ENSG00000115271",3.5255119677058e-106,"Univariate","Marginal","GCA"
"1192",0.420296684363618,0.143641245619138,"ENSG00000117724",8.05363242129849e-90,"Univariate","Marginal","CENPF"
"1193",0.397550979680978,0.14684366001512,"ENSG00000204287",8.44984977781753e-143,"Univariate","Marginal","HLA-DRA"
"1194",0.448981977489819,0.0693008985037004,"ENSG00000100906",3.82219965324873e-39,"Univariate","Marginal","NFKBIA"
"1195",0.0135669970055668,0.310607390169035,"ENSG00000187109",3.87794898901163e-149,"Univariate","Marginal","NAP1L1"
"1196",2.55038923946039e-08,0.00365770092886247,"ENSG00000188536",2.4044829399134e-08,"Univariate","Marginal","HBA2"
"1197",0.691891987234198,0.217841982882014,"ENSG00000124614",1.19594564036366e-132,"Univariate","Marginal","RPS10"
"1198",0.167383498445184,0.0278642953209029,"ENSG00000132475",2.96828169556827e-63,"Univariate","Marginal","H3-3B"
"1199",0.0719944458677928,0.152224781865544,"ENSG00000212907",1.90755069181969e-78,"Univariate","Marginal","ND4L"
"1200",0.561245475183473,0.314553186097229,"ENSG00000119335",1.12012112483794e-156,"Univariate","Marginal","SET"
"1201",0.0148587767636993,0.0138895775410723,"ENSG00000108654",3.58692115231887e-22,"Univariate","Marginal","DDX5"
"1202",0.118219996002248,0.291197101773648,"ENSG00000109971",1.11898701791089e-130,"Univariate","Marginal","HSPA8"
"1203",0.489558702057585,0.0312910207170384,"ENSG00000144802",1.19924809323653e-19,"Univariate","Marginal","NFKBIZ"
"1204",0.522028201191795,0.0157317506705083,"ENSG00000291237",6.44982132029518e-09,"Univariate","Marginal",NA
"1205",8.80728065148112e-187,0.548992965171889,"ENSG00000096006",1.19177376049164e-142,"Univariate","Marginal","CRISP3"
"1206",1.3219211597428e-171,0.868416642469783,"ENSG00000272398",7.94403756801938e-168,"Univariate","Marginal","CD24"
"1207",0.784027047967273,-0.00308746564137014,"ENSG00000105835",0.00377898355877918,"Univariate","Marginal","NAMPT"
"1208",0.00104101074522873,0.0169611979770337,"ENSG00000163466",1.85450133466681e-26,"Univariate","Marginal","ARPC2"
"1209",0.00644572521694322,0.263170254452776,"ENSG00000107581",5.75618586547206e-131,"Univariate","Marginal","EIF3A"
"1210",0.316982143908946,0.00284306372776387,"ENSG00000100300",0.000163573799664172,"Univariate","Marginal","TSPO"
"1211",0.165692217025936,0.29916047921007,"ENSG00000127022",2.4940627918533e-119,"Univariate","Marginal","CANX"
"1212",1.53766625511671e-07,0.0128298687628666,"ENSG00000173812",1.50562745190808e-44,"Univariate","Marginal","EIF1"
"1213",0.782855150999832,0.0257118570660755,"ENSG00000160888",3.94256455059103e-25,"Univariate","Marginal","IER2"
"1214",0.98039475067779,0.241719163979161,"ENSG00000131143",1.16697877883923e-142,"Univariate","Marginal","COX4I1"
"1215",0.000224708187714793,0.0273486290516346,"ENSG00000142669",7.60779137862357e-41,"Univariate","Marginal","SH3BGRL3"
"1216",0.809869549850785,0.209251569621786,"ENSG00000113648",1.28788663770529e-111,"Univariate","Marginal","MACROH2A1"
"1217",0.237050302184156,0.195271250629585,"ENSG00000163993",7.91868495954182e-152,"Univariate","Marginal","S100P"
"1218",0.466711842589261,0.204752157960749,"ENSG00000136938",4.36759661952201e-126,"Univariate","Marginal","ANP32B"
"1219",4.66050525299532e-06,0.0185634830223609,"ENSG00000111348",9.64127041085358e-31,"Univariate","Marginal","ARHGDIB"
"1220",0.620386040053966,0.205556895576386,"ENSG00000132965",7.33125500454006e-123,"Univariate","Marginal","ALOX5AP"
"1221",0.0986385075277271,0.279983796834282,"ENSG00000169554",5.33226414610462e-131,"Univariate","Marginal","ZEB2"
"1222",0.277254859263481,0.250358573733708,"ENSG00000070081",1.29877289766369e-120,"Univariate","Marginal","NUCB2"
"1223",0.0556401755322566,0.264409405500662,"ENSG00000142864",2.40381218878695e-129,"Univariate","Marginal","SERBP1"
"1224",0.339121904924078,0.325433716026526,"ENSG00000203875",1.05436905386046e-153,"Univariate","Marginal","SNHG5"
"1225",0.955403516276584,0.01581885806322,"ENSG00000081237",9.70267358403988e-12,"Univariate","Marginal","PTPRC"
"1226",0.407931927590039,0.00432872271559524,"ENSG00000163191",0.161665176447206,"Univariate","Marginal","S100A11"
"1227",0.0278450150341205,0.389314202516912,"ENSG00000167658",7.65182006895188e-144,"Univariate","Marginal","EEF2"
"1228",0.802959934481375,0.300262480639654,"ENSG00000069275",9.37539732747567e-160,"Univariate","Marginal","NUCKS1"
"1229",0.723173970785972,0.121927850078042,"ENSG00000165168",3.31649273940051e-74,"Univariate","Marginal","CYBB"
"1230",2.54325443280521e-05,0.350243601799259,"ENSG00000182774",2.65891724536286e-156,"Univariate","Marginal","RPS17"
"1231",0.0505401308628052,0.127006591250338,"ENSG00000147649",1.85395600991073e-98,"Univariate","Marginal","MTDH"
"1232",0.344939283319537,0.151035427686176,"ENSG00000168298",8.18873371156765e-84,"Univariate","Marginal","H1-4"
"1233",0.0404109554407537,0.0136473045809626,"ENSG00000143384",3.51537391436443e-18,"Univariate","Marginal","MCL1"
"1234",0.500293552671885,0.155606086032701,"ENSG00000145287",2.47527755507984e-82,"Univariate","Marginal","PLAC8"
"1235",0.0044985744045363,0.000498498965318484,"ENSG00000140575",0.00278711130721926,"Univariate","Marginal","IQGAP1"
"1236",0.182505666707296,0.224559932683901,"ENSG00000101439",9.06062793614508e-123,"Univariate","Marginal","CST3"
"1237",0.182619274379405,0.0336987351044325,"ENSG00000163131",1.24969242472001e-12,"Univariate","Marginal","CTSS"
"1238",0.351009239529906,0.133506905753555,"ENSG00000067225",2.55375093883374e-97,"Univariate","Marginal","PKM"
"1239",0.386314842179824,0.0328571430305605,"ENSG00000143933",1.60326398205272e-23,"Univariate","Marginal","CALM2"
"1240",0.485225016889048,0.128623080011377,"ENSG00000152601",1.40919241931321e-61,"Univariate","Marginal","MBNL1"
"1241",0.783583430375989,0.104620512389034,"ENSG00000204936",3.45375430427601e-127,"Univariate","Marginal","CD177"
"1242",0.159770569252884,0.0442347876739893,"ENSG00000059804",3.28229559839539e-34,"Univariate","Marginal","SLC2A3"
"1243",0.1371833621938,0.206468232244789,"ENSG00000184897",3.96949601019336e-108,"Univariate","Marginal","H1-10"
"1244",4.66746254116522e-07,0.0248346890640603,"ENSG00000150991",7.54272827250738e-58,"Univariate","Marginal","UBC"
"1245",1.4942320692318e-05,0.0394293541037655,"ENSG00000166913",1.19708073508626e-44,"Univariate","Marginal","YWHAB"
"1246",0.186106049247294,0.16760444263077,"ENSG00000085265",9.11488357262664e-85,"Univariate","Marginal","FCN1"
"1247",0.019912901626371,0.191868406823315,"ENSG00000124942",1.89040768412085e-148,"Univariate","Marginal","AHNAK"
"1248",0.000353114833079636,-0.00113411517880541,"ENSG00000198668",0.0431725659701925,"Univariate","Marginal","CALM1"
"1249",0.189473667834067,0.0339670697281165,"ENSG00000131236",9.37320311060274e-06,"Univariate","Marginal","CAP1"
"1250",0.711158340432985,0.00236260311223897,"ENSG00000163660",0.00126647379805503,"Univariate","Marginal","CCNL1"
"1251",0.131661379630231,0.0640946089492617,"ENSG00000127528",3.72457845711511e-27,"Univariate","Marginal","KLF2"
"1252",0.883018590803189,0.0250500787994958,"ENSG00000162704",0.000446328280649351,"Univariate","Marginal","ARPC5"
"1253",0.222845568134878,0.207780927897612,"ENSG00000092199",2.65323898047873e-119,"Univariate","Marginal","HNRNPC"
"1254",0.761253365628376,0.0808596141117791,"ENSG00000066279",3.60486302244638e-55,"Univariate","Marginal","ASPM"
"1255",0.000734973731662854,0.00471417380668343,"ENSG00000204389",4.2217334954275e-08,"Univariate","Marginal","HSPA1A"
"1256",0.342701142743765,0.26967531609811,"ENSG00000197728",5.20256452211766e-138,"Univariate","Marginal","RPS26"
"1257",0.0623524563785542,0.182392512147074,"ENSG00000087460",7.24396513300704e-110,"Univariate","Marginal","GNAS"
"1258",0.716751887899674,0.286436321078837,"ENSG00000117632",6.81680727127696e-166,"Univariate","Marginal","STMN1"
"1259",0.762406232022351,0.252940180930157,"ENSG00000144381",1.084205735546e-143,"Univariate","Marginal","HSPD1"
"1260",0.0208282307371461,0.163620486725694,"ENSG00000197747",7.6764977490705e-101,"Univariate","Marginal","S100A10"
"1261",0.00640720223098411,0.348445551574996,"ENSG00000166794",2.41066806167467e-153,"Univariate","Marginal","PPIB"
"1262",0.217025147384621,0.0814401524116412,"ENSG00000136527",2.56246082261221e-48,"Univariate","Marginal","TRA2B"
"1263",6.12403491304636e-08,0.0071427931843051,"ENSG00000163931",1.10112842230907e-20,"Univariate","Marginal","TKT"
"1264",0.00223756770263144,0.380651417502945,"ENSG00000135390",6.41274834045935e-158,"Univariate","Marginal","ATP5MC2"
"1265",0.711107532712863,0.0607727536307527,"ENSG00000130522",4.36616275953567e-54,"Univariate","Marginal","JUND"
